date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:41:48	162063/162063	---M--	200	added ('OK')	image/jpeg	etag:%22783d9791-2790f-4e53ff53090e9%22	http://astera-led.com/images/home_architecture_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/home_architecture_banner.jpg	(from http://astera-led.com/style.css)
20:41:50	8856/8856	---M--	200	added ('OK')	image/png	etag:%2278f881da-2298-4e53ff98fbf84%22	http://astera-led.com/images/pattern.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/pattern.png	(from http://astera-led.com/style.css)
20:41:50	411249/411249	---M--	200	added ('OK')	image/jpeg	etag:%22784107d7-64671-4e53ff7896426%22	http://astera-led.com/images/home_banner.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/home_banner.jpg	(from http://astera-led.com/style.css)
20:41:51	226/226	---M--	200	added ('OK')	image/svg+xml	etag:%22182fadb0-e2-4eef94238bb45%22	http://astera-led.com/grayscale.svg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/grayscale.svg	(from http://astera-led.com/style.css)
20:41:51	158/158	---M--	200	added ('OK')	image/png	etag:%2278f881d2-9e-4e53ff8d6cb71%22	http://astera-led.com/images/line_footer.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/line_footer.png	(from http://astera-led.com/style.css)
20:41:52	687/687	---M--	200	added ('OK')	image/jpeg	etag:%22783b76d8-2af-4eda48c2d6354%22	http://astera-led.com/images/btn_facebook.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/btn_facebook.jpg	(from http://astera-led.com/style.css)
20:41:52	3280/3280	---M--	200	added ('OK')	image/png	etag:%22783b76dd-cd0-4eda409159adb%22	http://astera-led.com/images/btn_subscribe_envelop.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/btn_subscribe_envelop.png	(from http://astera-led.com/style.css)
20:41:53	1068/1068	---M--	200	added ('OK')	image/jpeg	etag:%22783b76e1-42c-4eda48c3dced6%22	http://astera-led.com/images/btn_youtube.jpg	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/btn_youtube.jpg	(from http://astera-led.com/style.css)
20:41:53	3929/3929	---M--	200	added ('OK')	image/png	etag:%22786b6313-f59-4eda48c389e97%22	http://astera-led.com/images/btn_tw.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/btn_tw.png	(from http://astera-led.com/style.css)
20:41:53	1622/1622	---M--	200	added ('OK')	image/png	etag:%2278e35a97-656-4e53ff885008d%22	http://astera-led.com/images/icon_products_small.png	C:/Users/srinath/Google%20Drive/free%20web%20templates/astera-led/astera-led.com/images/icon_products_small.png	(from http://astera-led.com/style.css)
